system_type,model,supervision,task,ndcg_at_1,mrr_at_1,hit_at_1,ndcg_at_5,mrr_at_5,hit_at_5,ndcg_at_10,mrr_at_10,hit_at_10,source_artifact,source_sha256,source_commit,source_dirty,provenance_status
text_retriever,Qwen3-Embed-0.6B,pretrained,3A-multi_phenotype_to_disorder,0.057942451715,0.057942451715,0.057942451715,0.088921934129,0.091775062410,0.156878202601,0.108774971733,0.102006807190,0.233740638549,results/ndcg_rerun_20260729T011459Z/models/qwen3_06b.json,34384e53ab49d3f2b819415b1de51ac2babb58609743a6823f2a9ad1290cbcee,b8f38238276b49564f5e312c2ffe8415b0751378,true,verified_saved_artifact_dirty_run
text_retriever,Qwen3-Embed-0.6B†,tier_1_only,1A-R_gene_document_retrieval,0.480278422274,0.480278422274,0.480278422274,0.596674368846,0.565429234339,0.689095127610,0.614600774159,0.572782013037,0.744779582367,results/ndcg_rerun_20260729T011459Z/models/qwen3_06b_t1a.json,3cd56029914315c9d3512b61290b210fd19326a8dcfcc50e903d927f4d83a26a,b8f38238276b49564f5e312c2ffe8415b0751378,true,verified_saved_artifact_dirty_run
text_retriever,Qwen3-Embed-0.6B†,tier_1_only,1A-R_hpo_definition_retrieval,0.762060685440,0.762060685440,0.762060685440,0.855200224630,0.830299061340,0.928836498581,0.864017291140,0.834057424905,0.955468238376,results/ndcg_rerun_20260729T011459Z/models/qwen3_06b_t1a.json,3cd56029914315c9d3512b61290b210fd19326a8dcfcc50e903d927f4d83a26a,b8f38238276b49564f5e312c2ffe8415b0751378,true,verified_saved_artifact_dirty_run
text_retriever,Qwen3-Embed-0.6B†,tier_1_only,1A-R_mondo_definition_retrieval,0.401412275937,0.401412275937,0.401412275937,0.515089547198,0.481864928481,0.614991852254,0.537531691378,0.491245829130,0.683758826725,results/ndcg_rerun_20260729T011459Z/models/qwen3_06b_t1a.json,3cd56029914315c9d3512b61290b210fd19326a8dcfcc50e903d927f4d83a26a,b8f38238276b49564f5e312c2ffe8415b0751378,true,verified_saved_artifact_dirty_run
text_retriever,Qwen3-Embed-0.6B†,tier_1_only,1B-R_disorder_to_phenotype,0.123827690351,0.123827690351,0.123827690351,0.103484974012,0.182355746304,0.285646161183,0.111593642336,0.194793014965,0.377682403433,results/ndcg_rerun_20260729T011459Z/models/qwen3_06b_t1a.json,3cd56029914315c9d3512b61290b210fd19326a8dcfcc50e903d927f4d83a26a,b8f38238276b49564f5e312c2ffe8415b0751378,true,verified_saved_artifact_dirty_run
text_retriever,Qwen3-Embed-0.6B†,tier_1_only,1C-R_phenotype_to_disorder,0.131000191241,0.131000191241,0.131000191241,0.142412277661,0.193150379295,0.302161025053,0.157674907883,0.205899865524,0.397972843756,results/ndcg_rerun_20260729T011459Z/models/qwen3_06b_t1a.json,3cd56029914315c9d3512b61290b210fd19326a8dcfcc50e903d927f4d83a26a,b8f38238276b49564f5e312c2ffe8415b0751378,true,verified_saved_artifact_dirty_run
text_retriever,Qwen3-Embed-0.6B†,tier_1_only,2A-R_phenotype_to_gene,0.050431320504,0.050431320504,0.050431320504,0.070067228502,0.064078743641,0.088254810883,0.075821708521,0.066429677379,0.106171201062,results/ndcg_rerun_20260729T011459Z/models/qwen3_06b_t1a.json,3cd56029914315c9d3512b61290b210fd19326a8dcfcc50e903d927f4d83a26a,b8f38238276b49564f5e312c2ffe8415b0751378,true,verified_saved_artifact_dirty_run
text_retriever,Qwen3-Embed-0.6B†,tier_1_only,2B-R_disease_to_gene,0.063653136531,0.063653136531,0.063653136531,0.041410854391,0.089209204592,0.139606396064,0.044705891408,0.097451629278,0.201875768758,results/ndcg_rerun_20260729T011459Z/models/qwen3_06b_t1a.json,3cd56029914315c9d3512b61290b210fd19326a8dcfcc50e903d927f4d83a26a,b8f38238276b49564f5e312c2ffe8415b0751378,true,verified_saved_artifact_dirty_run
text_retriever,Qwen3-Embed-0.6B†,tier_1_only,3A-multi_phenotype_to_disorder,0.083169097359,0.083169097359,0.083169097359,0.133593863157,0.135409276048,0.230981474182,0.158482047785,0.147263985084,0.320851399291,results/ndcg_rerun_20260729T011459Z/models/qwen3_06b_t1a.json,3cd56029914315c9d3512b61290b210fd19326a8dcfcc50e903d927f4d83a26a,b8f38238276b49564f5e312c2ffe8415b0751378,true,verified_saved_artifact_dirty_run
text_retriever,Qwen3-Embed-0.6B‡,unified_all_tiers,1A-R_gene_document_retrieval,0.348027842227,0.348027842227,0.348027842227,0.476126332363,0.437819025522,0.591647331787,0.499308485029,0.447334548669,0.663573085847,results/ndcg_rerun_20260729T011459Z/models/qwen3_06b_unified.json,cfc208074d4d3301f366e4729477604d4fd811eab09f46900f6897e0d1f34137,b8f38238276b49564f5e312c2ffe8415b0751378,true,verified_saved_artifact_dirty_run
text_retriever,Qwen3-Embed-0.6B‡,unified_all_tiers,1A-R_hpo_definition_retrieval,0.389871207160,0.389871207160,0.389871207160,0.541351515732,0.496561886051,0.676271556429,0.572213556777,0.509346316566,0.771447282253,results/ndcg_rerun_20260729T011459Z/models/qwen3_06b_unified.json,cfc208074d4d3301f366e4729477604d4fd811eab09f46900f6897e0d1f34137,b8f38238276b49564f5e312c2ffe8415b0751378,true,verified_saved_artifact_dirty_run
text_retriever,Qwen3-Embed-0.6B‡,unified_all_tiers,1A-R_mondo_definition_retrieval,0.335361216730,0.335361216730,0.335361216730,0.459898941701,0.423489045808,0.569364475828,0.487979012179,0.435084753800,0.656165127648,results/ndcg_rerun_20260729T011459Z/models/qwen3_06b_unified.json,cfc208074d4d3301f366e4729477604d4fd811eab09f46900f6897e0d1f34137,b8f38238276b49564f5e312c2ffe8415b0751378,true,verified_saved_artifact_dirty_run
text_retriever,Qwen3-Embed-0.6B‡,unified_all_tiers,1B-R_disorder_to_phenotype,0.184708313464,0.184708313464,0.184708313464,0.164855109829,0.286814496900,0.470354474646,0.183556705400,0.305668150268,0.610872675250,results/ndcg_rerun_20260729T011459Z/models/qwen3_06b_unified.json,cfc208074d4d3301f366e4729477604d4fd811eab09f46900f6897e0d1f34137,b8f38238276b49564f5e312c2ffe8415b0751378,true,verified_saved_artifact_dirty_run
text_retriever,Qwen3-Embed-0.6B‡,unified_all_tiers,1C-R_phenotype_to_disorder,0.223560910308,0.223560910308,0.223560910308,0.253692742693,0.324274877287,0.497991967871,0.283396280403,0.340993376378,0.622489959839,results/ndcg_rerun_20260729T011459Z/models/qwen3_06b_unified.json,cfc208074d4d3301f366e4729477604d4fd811eab09f46900f6897e0d1f34137,b8f38238276b49564f5e312c2ffe8415b0751378,true,verified_saved_artifact_dirty_run
text_retriever,Qwen3-Embed-0.6B‡,unified_all_tiers,2A-R_phenotype_to_gene,0.142667551427,0.142667551427,0.142667551427,0.235615872915,0.207907542579,0.319177173192,0.268941195125,0.221701899074,0.422030524220,results/ndcg_rerun_20260729T011459Z/models/qwen3_06b_unified.json,cfc208074d4d3301f366e4729477604d4fd811eab09f46900f6897e0d1f34137,b8f38238276b49564f5e312c2ffe8415b0751378,true,verified_saved_artifact_dirty_run
text_retriever,Qwen3-Embed-0.6B‡,unified_all_tiers,2B-R_disease_to_gene,0.136685116851,0.136685116851,0.136685116851,0.101936280641,0.195474579746,0.302583025830,0.109625026251,0.209620758410,0.409747847478,results/ndcg_rerun_20260729T011459Z/models/qwen3_06b_unified.json,cfc208074d4d3301f366e4729477604d4fd811eab09f46900f6897e0d1f34137,b8f38238276b49564f5e312c2ffe8415b0751378,true,verified_saved_artifact_dirty_run
text_retriever,Qwen3-Embed-0.6B‡,unified_all_tiers,3A-multi_phenotype_to_disorder,0.183287347261,0.183287347261,0.183287347261,0.275389470369,0.280981474182,0.449349625542,0.312560663150,0.296893124613,0.569964525030,results/ndcg_rerun_20260729T011459Z/models/qwen3_06b_unified.json,cfc208074d4d3301f366e4729477604d4fd811eab09f46900f6897e0d1f34137,b8f38238276b49564f5e312c2ffe8415b0751378,true,verified_saved_artifact_dirty_run
text_retriever,Qwen3-Embed-4B,pretrained,1A-R_gene_document_retrieval,0.378190255220,0.378190255220,0.378190255220,0.501034168774,0.466086620263,0.605568445476,0.525607883294,0.476567045999,0.679814385151,results/ndcg_rerun_20260729T011459Z/models/qwen3_4b.json,54e6abdd87149fdcb9a18f163f65bc86399ddb82a576615ba1a2ab62d61d2390,b8f38238276b49564f5e312c2ffe8415b0751378,true,verified_saved_artifact_dirty_run
text_retriever,Qwen3-Embed-4B,pretrained,1A-R_hpo_definition_retrieval,0.475660336171,0.475660336171,0.475660336171,0.591714419190,0.558211453103,0.692206941716,0.616437545082,0.568466803879,0.768391180965,results/ndcg_rerun_20260729T011459Z/models/qwen3_4b.json,54e6abdd87149fdcb9a18f163f65bc86399ddb82a576615ba1a2ab62d61d2390,b8f38238276b49564f5e312c2ffe8415b0751378,true,verified_saved_artifact_dirty_run
text_retriever,Qwen3-Embed-4B,pretrained,1A-R_mondo_definition_retrieval,0.213796849538,0.213796849538,0.213796849538,0.305513211686,0.278667390911,0.386203150462,0.329604866719,0.288585697904,0.460836501901,results/ndcg_rerun_20260729T011459Z/models/qwen3_4b.json,54e6abdd87149fdcb9a18f163f65bc86399ddb82a576615ba1a2ab62d61d2390,b8f38238276b49564f5e312c2ffe8415b0751378,true,verified_saved_artifact_dirty_run
text_retriever,Qwen3-Embed-4B,pretrained,1B-R_disorder_to_phenotype,0.144492131617,0.144492131617,0.144492131617,0.111849884447,0.203544746463,0.307582260372,0.118841557683,0.215185273495,0.395008742648,results/ndcg_rerun_20260729T011459Z/models/qwen3_4b.json,54e6abdd87149fdcb9a18f163f65bc86399ddb82a576615ba1a2ab62d61d2390,b8f38238276b49564f5e312c2ffe8415b0751378,true,verified_saved_artifact_dirty_run
text_retriever,Qwen3-Embed-4B,pretrained,1C-R_phenotype_to_disorder,0.169248422260,0.169248422260,0.169248422260,0.173934578784,0.238044240454,0.360107095047,0.187788081495,0.250928126717,0.456492637216,results/ndcg_rerun_20260729T011459Z/models/qwen3_4b.json,54e6abdd87149fdcb9a18f163f65bc86399ddb82a576615ba1a2ab62d61d2390,b8f38238276b49564f5e312c2ffe8415b0751378,true,verified_saved_artifact_dirty_run
text_retriever,Qwen3-Embed-4B,pretrained,2A-R_phenotype_to_gene,0.076310550763,0.076310550763,0.076310550763,0.114523731088,0.103218314532,0.148639681486,0.128619413572,0.108996903340,0.192435301924,results/ndcg_rerun_20260729T011459Z/models/qwen3_4b.json,54e6abdd87149fdcb9a18f163f65bc86399ddb82a576615ba1a2ab62d61d2390,b8f38238276b49564f5e312c2ffe8415b0751378,true,verified_saved_artifact_dirty_run
text_retriever,Qwen3-Embed-4B,pretrained,2B-R_disease_to_gene,0.105012300123,0.105012300123,0.105012300123,0.069941003132,0.141833230832,0.210947109471,0.073456485144,0.151857403991,0.288437884379,results/ndcg_rerun_20260729T011459Z/models/qwen3_4b.json,54e6abdd87149fdcb9a18f163f65bc86399ddb82a576615ba1a2ab62d61d2390,b8f38238276b49564f5e312c2ffe8415b0751378,true,verified_saved_artifact_dirty_run
text_retriever,Qwen3-Embed-4B,pretrained,3A-multi_phenotype_to_disorder,0.028379976350,0.028379976350,0.028379976350,0.059587996228,0.060589935619,0.122585731179,0.079604251631,0.070989670339,0.202207331494,results/ndcg_rerun_20260729T011459Z/models/qwen3_4b.json,54e6abdd87149fdcb9a18f163f65bc86399ddb82a576615ba1a2ab62d61d2390,b8f38238276b49564f5e312c2ffe8415b0751378,true,verified_saved_artifact_dirty_run
text_retriever,OpenAI (text-embedding-3-large),pretrained,1A-R_gene_document_retrieval,0.619489559165,0.619489559165,0.619489559165,0.730394209342,0.699226604795,0.823665893271,0.746912110274,0.706049976062,0.874709976798,results/openai_text_embedding_3_large_cached_reconstruction/metrics.csv,3a124270d00a3c6cf2badd0828ab1eb6f1f22be8a05411bc1baa85eed5b771fc,,unknown,verified_reconstruction_unversioned_workspace
text_retriever,OpenAI (text-embedding-3-large),pretrained,1A-R_hpo_definition_retrieval,0.750709452085,0.750709452085,0.750709452085,0.851032468480,0.824914501928,0.927963326785,0.860103927042,0.828721028541,0.955686531325,results/openai_text_embedding_3_large_cached_reconstruction/metrics.csv,3a124270d00a3c6cf2badd0828ab1eb6f1f22be8a05411bc1baa85eed5b771fc,,unknown,verified_reconstruction_unversioned_workspace
text_retriever,OpenAI (text-embedding-3-large),pretrained,1A-R_mondo_definition_retrieval,0.390874524715,0.390874524715,0.390874524715,0.493351979459,0.463749773674,0.582074959261,0.515851250396,0.473021434176,0.651711026616,results/openai_text_embedding_3_large_cached_reconstruction/metrics.csv,3a124270d00a3c6cf2badd0828ab1eb6f1f22be8a05411bc1baa85eed5b771fc,,unknown,verified_reconstruction_unversioned_workspace
text_retriever,OpenAI (text-embedding-3-large),pretrained,1B-R_disorder_to_phenotype,0.139564457161,0.139564457161,0.139564457161,0.110034993720,0.197689821438,0.302336671435,0.115706018692,0.209050470185,0.387219837864,results/openai_text_embedding_3_large_cached_reconstruction/metrics.csv,3a124270d00a3c6cf2badd0828ab1eb6f1f22be8a05411bc1baa85eed5b771fc,,unknown,verified_reconstruction_unversioned_workspace
text_retriever,OpenAI (text-embedding-3-large),pretrained,1C-R_phenotype_to_disorder,0.175750621534,0.175750621534,0.175750621534,0.180873277880,0.246739338306,0.371772805508,0.194762536524,0.259293030019,0.465863453815,results/openai_text_embedding_3_large_cached_reconstruction/metrics.csv,3a124270d00a3c6cf2badd0828ab1eb6f1f22be8a05411bc1baa85eed5b771fc,,unknown,verified_reconstruction_unversioned_workspace
text_retriever,OpenAI (text-embedding-3-large),pretrained,2A-R_phenotype_to_gene,0.083609820836,0.083609820836,0.083609820836,0.121357494079,0.109743419597,0.156602521566,0.136129988517,0.115821931515,0.202388852024,results/openai_text_embedding_3_large_cached_reconstruction/metrics.csv,3a124270d00a3c6cf2badd0828ab1eb6f1f22be8a05411bc1baa85eed5b771fc,,unknown,verified_reconstruction_unversioned_workspace
text_retriever,OpenAI (text-embedding-3-large),pretrained,2B-R_disease_to_gene,0.092250922509,0.092250922509,0.092250922509,0.064997344016,0.131521627716,0.203874538745,0.068776868063,0.141066303520,0.277214022140,results/openai_text_embedding_3_large_cached_reconstruction/metrics.csv,3a124270d00a3c6cf2badd0828ab1eb6f1f22be8a05411bc1baa85eed5b771fc,,unknown,verified_reconstruction_unversioned_workspace
text_retriever,OpenAI (text-embedding-3-large),pretrained,3A-multi_phenotype_to_disorder,0.096570752858,0.096570752858,0.096570752858,0.143365288160,0.148633556694,0.243594797004,0.168604547393,0.160339358447,0.331099724084,results/openai_text_embedding_3_large_cached_reconstruction/metrics.csv,3a124270d00a3c6cf2badd0828ab1eb6f1f22be8a05411bc1baa85eed5b771fc,,unknown,verified_reconstruction_unversioned_workspace
ontology_reference,Phenomizer-style,explicit_ontology_access,1B-R_disorder_to_phenotype,0.621999682086,0.621999682086,0.621999682086,0.481606718101,0.704026916759,0.834048640916,0.481811706185,0.710930076476,0.885391829598,results/ndcg_rerun_20260729T011459Z/models/resnik.json,3f55fc8f584d91b7707d3a1bc642612bdf6969367ae864a2d308a3bee74fae14,b8f38238276b49564f5e312c2ffe8415b0751378,true,verified_saved_artifact_dirty_run
ontology_reference,Phenomizer-style,explicit_ontology_access,1C-R_phenotype_to_disorder,0.712564543890,0.712564543890,0.712564543890,0.762332481562,0.795075540256,0.916427615223,0.788244857297,0.799501027542,0.948556129279,results/ndcg_rerun_20260729T011459Z/models/resnik.json,3f55fc8f584d91b7707d3a1bc642612bdf6969367ae864a2d308a3bee74fae14,b8f38238276b49564f5e312c2ffe8415b0751378,true,verified_saved_artifact_dirty_run
ontology_reference,Phenomizer-style,explicit_ontology_access,3A-multi_phenotype_to_disorder,0.635001970832,0.635001970832,0.635001970832,0.707533992742,0.728990934174,0.879779266851,0.738713639397,0.737035681439,0.937327552227,results/ndcg_rerun_20260729T011459Z/models/resnik.json,3f55fc8f584d91b7707d3a1bc642612bdf6969367ae864a2d308a3bee74fae14,b8f38238276b49564f5e312c2ffe8415b0751378,true,verified_saved_artifact_dirty_run
ontology_reference,Graph traversal,explicit_ontology_access,2A-R_phenotype_to_gene,0.624419376244,0.624419376244,0.624419376244,0.686790728459,0.668646317186,0.741207697412,0.694155085559,0.671851202326,0.763105507631,results/ndcg_rerun_20260729T011459Z/models/graph_traversal.json,fb054216da772f2e9346a29bada4a5834ee1f86d5b2d7ca441b677b0a4be5be6,b8f38238276b49564f5e312c2ffe8415b0751378,true,verified_saved_artifact_dirty_run
